,ID,City,Restaurant,Average Cost for two,Aggregate rating,Votes,Cuisine,Address,Price Range
8424,429336,Surat,The Kafe Castle,600.0,2.9,80,"Beverages,Italian,Snacks,Fast Food","Piplod, Piplod, Surat",1
8425,429392,Hyderabad,Rotiwalaz Food Services,600.0,2.9,80,Salads,"Banjara Hills, Banjara Hills, Hyderabad",1
8426,429519,Pune,A1 Paan Shop,200.0,2.9,80,Paan,"Vishrantwadi, Vishrantwadi, Pune",1
8427,429738,Hyderabad,Quality Cakes,598.0,2.9,80,Bakery  Sweets  Desserts,"Kothapet & Dilsukhnagar, Kothapet & Dilsukhnagar, Hyderabad",1
8428,429951,Kolkata,The Rusk Cafe,298.0,2.9,80,Continental  Italian  Chinese  Beverages,"Lake Town, Lake Town, Kolkata",1
8429,430588,Mumbai,Jumboking Indian Burger,300.0,4.1,20,"Fast Food,Continental","Kurla, Kurla, Mumbai",1
8430,430805,Delhi,Sizzling Grillz,600.0,2.9,80,Indian,"Rohini, Rohini, Delhi",1
8431,430988,Ahmedabad,Michael'S Icecream Burger,700.0,2.9,80,"Continental,Beverages,Desserts","Navrangpura, Navrangpura, Ahmedabad",1
8432,431370,Chennai,Nxtdoor,400.0,4.6,20,"Continental,Italian,Beverages","Purasawalkam, Purasawalkam, Chennai",1
8433,431375,Ahmedabad,Food Mohalla,400.0,2.9,80,"Italian,Continental,Beverages","Isanpur, Isanpur, Ahmedabad",1
8434,431477,Kolkata,Tea Bar,200.0,2.9,80,"Beverages,Juices,Fast Food","Jadavpur, Jadavpur, Kolkata",1
8435,431497,Kolkata,Shree Ganesh Home Kitchen,300.0,2.9,80,North Indian,"Lake Town, Lake Town, Kolkata",1
8436,431569,Chennai,Jallikattu Biriyani,800.0,2.9,80,Biryani,"Alwarpet, Alwarpet, Chennai",1
8437,431682,Pune,Sambar Pure Veg,300.0,2.9,80,"South Indian,Chinese,Beverages,Indian","Swargate, Swargate, Pune",1
8438,432043,Surat,La Milano Pizzeria,396.0,4.4,20,Pizzas,"Varachha, Varachha, Surat",1
8439,432094,Kolkata,Keventers Ice Creamery,600.0,5.0,20,"Ice Cream,Desserts","New Empire Cinema Kolkata, Esplanade, Kolkata",1
8440,432169,Surat,Jakaas Pizza Zone,600.0,2.9,80,"Chinese,Continental,Fast Food,Pizzas,Mexican","Adajan, Adajan, Surat",1
8441,432316,Ahmedabad,Jay Ambe Fast Food And Restaurant,500.0,2.9,80,"Fast Food,Thalis","Paldi & Ambawadi, Paldi & Ambawadi, Ahmedabad",1
8442,432980,Kolkata,Grace Pav Bhaji,20.0,2.9,80,"South Indian,Snacks","Lake Town, Lake Town, Kolkata",1
8443,433674,Kolkata,Island Of Creams,196.0,2.9,80,"Ice Cream,Desserts","Lake Town, Bangur, Kolkata",1
8444,434037,Chennai,The New Box,600.0,3.6,20,"Chinese,Fast Food,Indian","Purasawalkam, Purasawalkam, Chennai",1
8445,434076,Surat,Koolfilicious & Mor,600.0,2.9,80,"Sweets,Bakery,Snacks","Athwa, Ghod Dod Road Sarelawadi, Surat",1
8446,434241,Pune,Chatori Dilli,500.0,2.9,80,Fast Food,"Camp, Camp, Pune",1
8447,434567,Ahmedabad,Wok Palace,400.0,4.2,20,"Chinese,Asian,Combo,Thalis,Beverages,Pan-Asian,Jain","Vastrapur, Vastrapur, Ahmedabad",1
8448,434629,Ahmedabad,Meal Station,400.0,4.2,100,"Thalis,Punjabi,North Indian,Biryani,Indian,Gujarati,Chinese,Offer Valid only for New Customers,Tandoor,Bowl Company, Keventers & more,Combo,Salads,Desserts,Sweets,Healthy Food,Jain,Fast Food","Vastrapur, Vastrapur, Ahmedabad",1
8449,434633,Ahmedabad,Urban Chai,300.0,2.9,80,"Indian,Snacks,Fast Food,Continental,Beverages","Vastrapur, Vastrapur, Ahmedabad",1
8450,434639,Bangalore,Ragoos Express,700.0,2.9,80,"Italian,Mexican,Beverages,Desserts","Jayanagar, Jayanagar, Bangalore",1
8451,434648,Mumbai,Krishna Corner,440.0,2.9,80,"Beverages,Fast Food","Chembur, Chembur, Mumbai",1
8452,434665,Bangalore,Idc Kitchen,400.0,4.2,100,"South Indian,Beverages,Snacks","Indiranagar, Indiranagar, Bangalore",1
8453,434672,Chennai,Chettinese,600.0,2.9,80,"Chinese,Indian","Royapettah, Royapettah, Chennai",1
8454,434743,Ahmedabad,The House Of Kitchen,400.0,2.9,80,"Indian,Thalis","Isanpur, Isanpur, Ahmedabad",1
8455,434748,Ahmedabad,Coffee Byus,400.0,2.9,80,"Italian,Beverages,Continental","Navrangpura, Navrangpura, Ahmedabad",1
8456,434891,Surat,Sip & Ride,1000.0,2.9,80,"Beverages,Fast Food,Desserts","Piplod, Piplod, Surat",2
8457,434969,Mumbai,Meet And Eat Snacks Corner,320.0,2.9,80,South Indian,"Marol Sakinaka, Marol Sakinaka, Mumbai",1
8458,435040,Ahmedabad,Jugaadi Foods,800.0,2.9,80,"North Indian,Biryani,Salads","Navrangpura, Navrangpura, Ahmedabad",1
8459,435400,Hyderabad,Shakesphere,500.0,2.9,80,"Beverages,Fast Food","Tarnaka Nacharam & Malkajigiri, Uppal - Hyderabad, Hyderabad",1
8460,435409,Hyderabad,Super Naturals,500.0,2.9,80,Beverages,"Tarnaka Nacharam & Malkajigiri, Bhavani Nagar Uppal - Hyderabad, Hyderabad",1
8461,435577,Ahmedabad,Grill On Fire,298.0,3.5,20,"Desserts,Fast Food","Paldi & Ambawadi, Paldi & Ambawadi, Ahmedabad",1
8462,435632,Ahmedabad,Thali Express,400.0,2.9,80,"Indian,Thalis","Isanpur, Isanpur, Ahmedabad",1
8463,435811,Kolkata,Riddhi Siddhi Snacks,240.0,2.9,80,Snacks  Sweets,"Chinar Park, Baguiati, Kolkata",1
8464,436133,Kolkata,Aquajava Plush,1600.0,2.9,80,Beverages,"Salt Lake, Salt Lake, Kolkata",2
8465,436147,Mumbai,7Th Heaven,210.0,2.9,80,"Bakery,Desserts","Ghatkopar Vikhroli, Station Road Ghatkopar West, Mumbai",1
8466,436223,Bangalore,Stegi,2400.0,2.9,80,Italian,"Jayanagar, Jayanagar, Bangalore",3
8467,436423,Chennai,Sanjana Foods And Snacks,90.0,2.9,80,"Snacks,Sweets,Beverages","Perambur, Perambur, Chennai",1
8468,436908,Pune,Amritsari Kulcha And Delhi'S Chaap,1000.0,4.1,50,"Indian,Afghani,Fast Food,Thalis","Kalyani Nagar, Kalyani Nagar, Pune",2
8469,437005,Hyderabad,Chandigarh Patiala Dhaba,700.0,2.9,80,North Indian  Sweets,"Begumpet, Ameerpet, Hyderabad",1
8470,437160,Pune,Niwara Cafe And Snacks,1036.0,2.9,80,"Fast Food,Pizzas,Pastas","Swargate, Swargate, Pune",2
8471,437396,Pune,Swadist Bite - Healthy Bakery,500.0,2.9,80,Bakery,"Sinhgad Road, Sinhgad Road, Pune",1
8472,437458,Surat,Jay Bhavani Dryfruit Dish Gola,400.0,2.9,80,Desserts,"Adajan, Adajan, Surat",1
8473,437570,Pune,Big Mishra Pedha,240.0,2.9,80,"Sweets,Chaat,Juices","Kothrud, Kothrud, Pune",1
8474,437694,Ahmedabad,First11 - The Punjabi Kitchen,400.0,4.0,20,"Indian,Thalis,Punjabi,North Indian,Biryani,Gujarati,Chinese,Combo,Salads,Desserts,Sweets,Healthy Food,Jain,Fast Food","Vastrapur, Vastrapur, Ahmedabad",1
8475,437870,Delhi,Foodie Delight,700.0,2.9,80,"Indian,Chinese,Combo","Rohini, Rohini, Delhi",1
8476,438005,Bangalore,Chat And Cool Corner,200.0,2.9,80,"Fast Food,Chaat","R.T. Nagar, R.T. Nagar, Bangalore",1
8477,438008,Bangalore,Lakshmi Super Sandwich,298.0,2.9,80,"Pizzas,Chaat,Snacks","Central Bangalore, Central Bangalore, Bangalore",1
8478,438391,Kolkata,Icing Sugar,500.0,2.9,80,Bakery  Snacks  Desserts,"Central Kolkata, Central Kolkata, Kolkata",1
8479,438397,Surat,Sai Fast Food,400.0,2.9,80,"Italian,Fast Food,Beverages","Athwa, Athwa, Surat",1
8480,438487,Delhi,Wedesi,300.0,2.9,80,"North Indian,Indian","Nsp, Nsp, Delhi",1
8481,438492,Pune,Danka,300.0,2.9,80,"Street Food,Chaat","Sinhgad Road, Sinhgad Road, Pune",1
8482,438809,Surat,Shiva Garden Restaurant,400.0,2.9,80,Indian,"Sarthana, Sarthana, Surat",1
8483,438909,Chennai,Spotlight Cafe,100.0,2.9,80,"Fast Food,Pizzas,Beverages","Annanagar, Annanagar, Chennai",1
8484,439515,Surat,Mr.Kanha,600.0,2.9,80,"Fast Food,Pizzas","Piplod, Piplod, Surat",1
8485,439628,Bangalore,Lubov Patisserie By Frozen Bottle,4000.0,2.9,80,Bakery,"Brigade Road, Brigade Road, Bangalore",4
8486,439747,Hyderabad,Guru Raghavendra Tiffins,200.0,2.9,80,"South Indian,Snacks,Fast Food,Chaat","Kothapet & Dilsukhnagar, Kothapet & Dilsukhnagar, Hyderabad",1
8487,440027,Mumbai,Bombay Waffles,500.0,2.9,80,"Desserts,Ice Cream","Kurla, Kurla, Mumbai",1
8488,440257,Ahmedabad,Mahalaxmi Bhojnalaya,400.0,2.9,80,Indian,"Navrangpura, Navrangpura, Ahmedabad",1
8489,440362,Hyderabad,Te - A Tea Tradition,300.0,2.9,80,"Beverages,Snacks","Himayath Nagar, Himayath Nagar, Hyderabad",1
8490,440407,Kolkata,Hunger Twister,500.0,4.6,20,Chinese,"Lake Town, Lake Town, Kolkata",1
8491,440498,Ahmedabad,Brew Coffee,800.0,2.9,80,"Beverages,Fast Food","Navrangpura, Navrangpura, Ahmedabad",1
8492,440553,Pune,Misal And More,400.0,2.9,80,"North Indian,Fast Food","Kondhwa, Kondhwa, Pune",1
8493,440621,Kolkata,Double Trouble,500.0,4.2,20,"Chinese,Beverages,Juices","Lake Town, Lake Town, Kolkata",1
8494,440699,Ahmedabad,Rebecca'S Cafe,700.0,2.9,80,"Fast Food,Combo,Beverages,Street Food","Vastral, Vastral, Ahmedabad",1
8495,440904,Kolkata,Williams Kitchen,2800.0,2.9,80,"Indian,Chinese,Oriental,Beverages","Central Kolkata, Central Kolkata, Kolkata",3
8496,440939,Surat,Waffle House,600.0,2.9,80,Desserts,"Athwa, Athwa, Surat",1
8497,441276,Ahmedabad,Mahakali Burger,260.0,2.9,80,American,"Navrangpura, Navrangpura, Ahmedabad",1
8498,441531,Delhi,Chulha Chowka,500.0,2.9,80,"Chinese,North Indian,Tandoor","Rohini, Rohini, Delhi",1
8499,441548,Ahmedabad,Kekiz The Cake Shop,300.0,2.9,80,"Bakery,Desserts","Navrangpura, Navrangpura, Ahmedabad",1
8500,441579,Kolkata,Peth Puja,400.0,2.9,80,South Indian  Beverages,"South Kolkata, South Kolkata, Kolkata",1
8501,441631,Pune,Cake & More,1200.0,2.9,80,Bakery,"Koregaon Park, Koregaon Park, Pune",2
8502,441697,Chennai,Splash,600.0,2.9,80,Beverages,"Annanagar, Annanagar, Chennai",1
8503,441714,Surat,La Pino'Z Pizza,1000.0,4.1,100,"Pizzas,Fast Food","Athwa, Bhagal, Surat",2
8504,441722,Ahmedabad,Shiva'S Food Zone,800.0,2.9,80,"Indian,Chinese,Beverages","Navrangpura, Navrangpura, Ahmedabad",1
8505,441782,Surat,Hotel Rajwadi Thal,800.0,2.9,80,"Indian,Chinese","Athwa, Athwa, Surat",1
8506,442032,Bangalore,Keventers Ice Creamery,400.0,4.9,20,"Ice Cream,Desserts","7Th Block, Koramangala, Bangalore",1
8507,442164,Surat,William Johns Pizza Varachha,1004.0,2.9,80,Pizzas,"Varachha, Varachha, Surat",2
8508,442197,Hyderabad,Balaji Mohanlal Mithai Bhandar,400.0,2.9,80,Sweets,"A.S. Rao Nagar & Sainikpuri, A.S. Rao Nagar & Sainikpuri, Hyderabad",1
8509,442347,Kolkata,Savister,500.0,4.3,20,"Snacks,Beverages","Lake Town, Lake Town, Kolkata",1
8510,442373,Chennai,Paratha Point,700.0,2.9,80,North Indian,"Kodambakkam, Kodambakkam, Chennai",1
8511,442462,Surat,Zorko-Brand Of Food Lovers,300.0,2.9,80,Fast Food,"Athwa, Athwa, Surat",1
8512,442467,Bangalore,Food Adda,1000.0,2.9,80,Pizzas,"Basavanagudi, Basavanagudi, Bangalore",2
8513,442632,Chennai,Friends Karupatti Coffee,200.0,2.9,80,"Beverages,Snacks,Bakery","Perambur, Perambur, Chennai",1
8514,442807,Hyderabad,Chai Amruth,220.0,2.9,80,Beverages,"Vanasthalipuram, Jillelaguda, Hyderabad",1
8515,443138,Pune,New Paratha Center,400.0,2.9,80,Indian,"Aundh, Aundh, Pune",1
8516,443240,Ahmedabad,Baap No Bagicho,800.0,2.9,80,"North Indian,Fast Food,Tandoor,Chinese,Beverages","Vastrapur, Vastrapur, Ahmedabad",1
8517,443246,Ahmedabad,Gujarat Juice Corner,200.0,2.9,80,"Beverages,Desserts","Isanpur, Isanpur, Ahmedabad",1
8518,443452,Pune,Prakash Snack Center,200.0,2.9,80,"Fast Food,Snacks","Shivaji Nagar, Shivaji Nagar, Pune",1
8519,443617,Surat,Akshar Pavbhaji And Chinese,400.0,2.9,80,"Fast Food,Chinese,Indian","Sarthana, Sarthana, Surat",1
8520,443937,Chennai,Topped Off,900.0,2.9,80,"Chinese,Fast Food,Continental,Tandoor,Italian,Indian","Purasawalkam, Purasawalkam, Chennai",1
8521,444220,Chennai,Myilai,200.0,2.9,80,"Beverages,Combo","Vadapalani, Vadapalani, Chennai",1
8522,444268,Delhi,The Real Spicy,400.0,2.9,80,"Indian,Fast Food,Bakery,Pizzas","Rohini, Rohini, Delhi",1
8523,444297,Ahmedabad,Chup Chaap,400.0,4.8,20,"Indian,Tandoor,Beverages,North Indian,Chinese,Combo,Salads,Fast Food","Vastrapur, Vastrapur, Ahmedabad",1
8524,444553,Chennai,Lassi Blast,400.0,2.9,80,Beverages,"Kodambakkam, Kodambakkam, Chennai",1
8525,444624,Pune,Santosh Bhel And Panipuri,300.0,2.9,80,Chinese,"Kothrud, Kothrud, Pune",1
8526,445039,Mumbai,Roti De Tokari,1000.0,2.9,80,Punjabi  North Indian,"Juhu, Juhu, Mumbai",2
8527,445093,Mumbai,Bite Cafe,200.0,2.9,80,"Chinese,Pizzas,Fast Food","Marol Sakinaka, Marol Sakinaka, Mumbai",1
8528,445098,Kolkata,The Goodness Bottle,680.0,2.9,80,Juices  Healthy Food,"Salt Lake, Sector 3, Kolkata",1
8529,445277,Chennai,Tea Time-Kodungaiyur,40.0,2.9,80,Beverages,"Perambur, Perambur, Chennai",1
8530,445291,Ahmedabad,Hd'S Frankies And Burgers,400.0,2.9,80,"Snacks,Fast Food","Paldi & Ambawadi, Paldi & Ambawadi, Ahmedabad",1
8531,445387,Ahmedabad,The Kurtosshhh Lounge,1000.0,2.9,80,"Bakery,Beverages","Navrangpura, Navrangpura, Ahmedabad",2
8532,445438,Hyderabad,Ttt Juice Center,300.0,2.9,80,Beverages,"Tolichowki, Tolichowki, Hyderabad",1
8533,445475,Hyderabad,Tea Time,400.0,2.9,80,Beverages,"Begumpet, Ramgopalpet, Hyderabad",1
8534,445620,Surat,Shyam Fresh Juice Center,400.0,2.9,80,Juices,"Athwa, Athwa, Surat",1
8535,445679,Kolkata,Om Shree Hari,500.0,2.9,80,Fast Food  Continental  Chinese,"New Area, Sanitytestarea, Kolkata",1
8536,445820,Mumbai,24 Pizza Factory,800.0,2.9,80,Pizzas,"Powai, Powai, Mumbai",1
8537,445977,Chennai,Mr.Tiffin,400.0,2.9,80,South Indian,"Annanagar, Annanagar, Chennai",1
8538,446011,Ahmedabad,Sunshine Cafe,100.0,2.9,80,"Fast Food,Mexican","Navrangpura, Navrangpura, Ahmedabad",1
8539,446052,Mumbai,Sai Gopi Pure Veg,600.0,2.9,80,"Indian,South Indian,Biryani,Chinese,Combo,Fast Food","Marol Sakinaka, Marol Sakinaka, Mumbai",1
8540,446079,Ahmedabad,Rotlo Gujarati Rasthal,600.0,4.2,20,Gujarati,"Vastrapur, Vastrapur, Ahmedabad",1
8541,446282,Surat,The Live Kitchen,500.0,2.9,80,"Fast Food,Pizzas","Adajan, Adajan, Surat",1
8542,446379,Pune,Krishna Chaya,300.0,2.9,80,"Snacks,South Indian,Chinese","Swargate, Sadashiv Peth, Pune",1
8543,446748,Surat,Epicure,1000.0,2.9,80,"Fast Food,Pizzas,Pastas","Piplod, Piplod, Surat",2
8544,446961,Hyderabad,Durga'S Street Delight'S,400.0,2.9,80,"Chinese,North Indian,Biryani","Nallakunta & Vidyanagar, Nallakunta & Vidyanagar, Hyderabad",1
8545,447004,Hyderabad,Cherrys Kitchen,400.0,2.9,80,"Arabian,Chinese,Beverages","Kothapet & Dilsukhnagar, Kothapet & Dilsukhnagar, Hyderabad",1
8546,447173,Surat,Shree Radhey Fastfood,200.0,2.9,80,"Chinese,Combo,Snacks","Athwa, Athwa, Surat",1
8547,447249,Surat,Richie Rich Bakery & Eatery,1000.0,2.9,80,"Italian,Continental,Fast Food,Beverages","Varachha, Varachha, Surat",2
8548,447543,Chennai,Jalpaan,1200.0,2.9,80,"North Indian,Chinese,Thai,Indian,Desserts,Beverages","T Nagar, T Nagar, Chennai",2
8549,447787,Ahmedabad,Harshail,400.0,2.9,80,"Chinese,Fast Food,Thalis","Navrangpura, Navrangpura, Ahmedabad",1
8550,447805,Chennai,Royera Juice Hub,600.0,2.9,80,"Italian,Desserts,Beverages","Purasawalkam, Purasawalkam, Chennai",1
8551,447956,Hyderabad,Tasty Byte,500.0,2.9,80,"Chinese,Italian,Beverages","Mehdipatnam, Mehdipatnam, Hyderabad",1
8552,448330,Ahmedabad,Food Costa,400.0,2.9,80,"Chinese,Fast Food,Beverages","Maninagar, Maninagar, Ahmedabad",1
8553,448359,Ahmedabad,P Se Pavbhaji,300.0,4.4,20,"Street Food,Fast Food,Combo,Snacks,Beverages,Desserts","Vastrapur, Vastrapur, Ahmedabad",1
8554,448419,Hyderabad,Vishnu Priya Udipi Tiffins & Meals,500.0,2.9,80,Chinese  South Indian,"Ameerpet, Ameerpet, Hyderabad",1
8555,448607,Bangalore,Trendy Juice & Foodies,600.0,2.9,80,"Fast Food,Chinese,Snacks","Basavanagudi, Basavanagudi, Bangalore",1
8556,448678,Chennai,Delightful Dessert,400.0,2.9,80,Desserts,"Perambur, Perambur, Chennai",1
8557,449167,Kolkata,Icecream Station,400.0,2.9,80,"Beverages,Ice Cream","Salt Lake, Salt Lake, Kolkata",1
8558,449187,Kolkata,The Ultimate Wrap,600.0,2.9,80,Fast Food  Combo,"Sector V Salt Lake, Sector V Salt Lake, Kolkata",1
8559,449191,Surat,Shree Bhakti Dhokla And Spices,400.0,2.9,80,"Chinese,Indian,Thalis","Adajan, Adajan, Surat",1
8560,449319,Hyderabad,Hotel Tamilnaadu,200.0,2.9,80,South Indian,"Tarnaka  Nacharam & Malkajigiri, Tarnaka  Nacharam & Malkajigiri, Hyderabad",1
8561,449439,Ahmedabad,Bhimsing Bhaji Pav,400.0,2.9,80,Snacks,"Maninagar, Maninagar, Ahmedabad",1
8562,449627,Surat,Kaka'S Cafe,400.0,2.9,80,"Fast Food,Continental,Italian,Beverages","Athwa, Athwa, Surat",1
8563,449730,Hyderabad,Sam Icecreame And Chat Center,240.0,2.9,80,Beverages  Ice Cream  Salads,"Tolichowki, Tolichowki, Hyderabad",1
8564,449858,Pune,Yash Pavbhaji And Paratha House,400.0,2.9,80,"Street Food,Snacks,Indian","Kothrud, Kothrud, Pune",1
8565,449876,Bangalore,Shyam Mishra Juice Centre Llp,320.0,2.9,80,"Juices,Beverages","Majestic, Majestic, Bangalore",1
8566,450033,Chennai,Surabi Organic,200.0,2.9,80,"Beverages,Snacks","Alwarpet, Alwarpet, Chennai",1
8567,450114,Mumbai,Bhairavnath Ice Cream And Sandwich Corner,400.0,2.9,80,Ice Cream,"Bandra Area, Bandra Area, Mumbai",1
8568,450236,Chennai,Hyderabad Irani Chai,800.0,2.9,80,Chinese,"Annanagar, Annanagar, Chennai",1
8569,450292,Hyderabad,Manna Millet Restaurant,300.0,2.9,80,South Indian,"Vanasthalipuram, Vanasthalipuram, Hyderabad",1
8570,450298,Kolkata,Fraisier'S,200.0,2.9,80,Bakery,"Salt Lake, Salt Lake, Kolkata",1
8571,450543,Chennai,Afresh,200.0,5.0,20,"Healthy Food,Salads,Desserts,Beverages","Perambur, Perambur, Chennai",1
8572,450550,Mumbai,Shubh Sagar (Kanchi Sagar Foodlet),302.0,2.9,80,Indian  South Indian  Beverages,"Marol Sakinaka, Marol Sakinaka, Mumbai",1
8573,450819,Mumbai,Aj'S Bistro,1600.0,2.9,80,Fast Food  Italian  Mexican  Beverages,"Kurla, Kurla, Mumbai",2
8574,450842,Surat,Shekhawati Hotel,400.0,2.9,80,Indian,"Athwa, Athwa, Surat",1
8575,450844,Pune,Healthycious,400.0,2.9,80,"Fast Food,Salads,Beverages","Sinhgad Road, Sinhgad Road, Pune",1
8576,450860,Ahmedabad,Gayatri Bhaji Pav And  Pulav Centre (Sohanlal Sahp,400.0,2.9,80,"Chinese,Indian,North Indian,Fast Food","Laldarwaja, Laldarwaja, Ahmedabad",1
8577,450896,Bangalore,Sakath Momos,300.0,2.9,80,Chinese,"Basavanagudi, Basavanagudi, Bangalore",1
8578,450920,Pune,Khandesh To Pune,600.0,2.9,80,Indian,"Kothrud, Karvenagar, Pune",1
8579,451063,Mumbai,Mothers Touch Kathiyawadi,700.0,2.9,80,Gujarati,"Marol Sakinaka, Marol Sakinaka, Mumbai",1
8580,451095,Hyderabad,Saleem Stores The Pan Parlour,300.0,2.9,80,Paan,"Kothapet & Dilsukhnagar, Kothapet & Dilsukhnagar, Hyderabad",1
8581,451110,Bangalore,3 Mangos,200.0,2.9,80,"Beverages,Ice Cream","Indiranagar, Indiranagar, Bangalore",1
8582,451118,Surat,Laziz Pizza,600.0,2.9,80,"Pizzas,Fast Food,Pastas","Athwa, Sagrampuraathwa, Surat",1
8583,451121,Ahmedabad,Annapurna Kitchen,600.0,2.9,80,"Indian,Chinese,Thalis","Vastral, Vastral, Ahmedabad",1
8584,451179,Hyderabad,Sri Dharshani Pure Veg.Tiffin Center,600.0,2.9,80,South Indian,"Kothapet & Dilsukhnagar, Kothapet & Dilsukhnagar, Hyderabad",1
8585,451351,Surat,Sai Raj Paratha,600.0,2.9,80,"Indian,Snacks","Piplod, Piplod, Surat",1
8586,451401,Chennai,The Lassi Corner,300.0,2.9,80,"Beverages,Ice Cream,Sweets,Fast Food","Vadapalani, Vadapalani, Chennai",1
8587,451411,Chennai,Madurai Mamiyar Mess,240.0,2.9,80,South Indian,"Kodambakkam, Kodambakkam, Chennai",1
8588,451419,Bangalore,Bamboo Veg House,500.0,2.9,80,"Indian,Chinese,Sweets","Malleshwaram, Malleshwaram, Bangalore",1
8589,451616,Kolkata,Cremewich,520.0,2.9,80,Ice Cream,"South Kolkata, South Kolkata, Kolkata",1
8590,451645,Ahmedabad,Kgfc Restaurant,400.0,2.9,80,"Fast Food,Pizzas","Laldarwaja, Laldarwaja, Ahmedabad",1
8591,451839,Kolkata,Swad Sadan,300.0,2.9,80,South Indian,"Ruby Area, Ruby Area, Kolkata",1
8592,451922,Hyderabad,Babai Tiffins And Carries,400.0,2.9,80,South Indian,"Ameerpet, Ameerpet, Hyderabad",1
8593,451957,Hyderabad,Frost N Roll,800.0,2.9,80,"Ice Cream,Beverages,Fast Food","Tolichowki, Tolichowki, Hyderabad",1
8594,452010,Delhi,Silver Apple,400.0,2.9,80,"Chaat,Indian,Beverages","Rohini, Rohini, Delhi",1
8595,452041,Kolkata,Kwality Walls,400.0,2.9,80,"Ice Cream,Beverages","Sector V Salt Lake, Sector V Salt Lake, Kolkata",1
8596,452141,Surat,Akshar Varni Pavbhaji,400.0,2.9,80,"Street Food,Chinese,South Indian","Varachha, Varachha, Surat",1
8597,452147,Mumbai,Sindh Pani Puri House (Original),360.0,2.9,80,Street Food,"Chembur, Chembur, Mumbai",1
8598,452149,Surat,Rajwadu Kathiyawadi Restaurant,600.0,2.9,80,"Gujarati,Indian,Fast Food,Pizzas,Beverages","Adajan, Adajan, Surat",1
8599,452204,Ahmedabad,Cafe+9,600.0,2.9,80,"Fast Food,Pizzas,Snacks,Beverages","Navrangpura, Navrangpura, Ahmedabad",1
8600,452240,Bangalore,Chaat House,400.0,2.9,80,"Beverages,Ice Cream,North Indian,Snacks","Koramangala, Koramangala, Bangalore",1
8601,452251,Ahmedabad,Arihant 2 Dosa Club,400.0,2.9,80,South Indian,"Maninagar, Maninagar, Ahmedabad",1
8602,452267,Ahmedabad,Rabdi King,200.0,2.9,80,"Desserts,Ice Cream","Laldarwaja, Laldarwaja, Ahmedabad",1
8603,452311,Ahmedabad,Devaadi Hotel,1200.0,2.9,80,"Indian,Punjabi,Fast Food","Navrangpura, Navrangpura, Ahmedabad",2
8604,452339,Mumbai,Cake Day 7,700.0,2.9,80,Bakery,"Kurla, Kurla, Mumbai",1
8605,452548,Kolkata,Sutripti Mistanna Bhander,200.0,2.9,80,Sweets,"New Area, Baranagar, Kolkata",1
8606,452638,Surat,Kutchi King,400.0,2.9,80,Fast Food,"Adajan, Adajan, Surat",1
8607,452640,Surat,Zorko Brand Of Food Lovers,200.0,2.9,80,"Pizzas,Fast Food","Piplod, Piplod, Surat",1
8608,452827,Chennai,Dp Special,680.0,2.9,80,Snacks,"Kilpauk, Kilpauk, Chennai",1
8609,452890,Hyderabad,Hotel Sahara,400.0,2.9,80,"South Indian,Chinese,Biryani","Santoshnagar & Saidabad, Santoshnagar & Saidabad, Hyderabad",1
8610,452988,Mumbai,The Tasty Cake,900.0,2.9,80,"Bakery,Desserts","Kurla, Kurla, Mumbai",1
8611,453239,Pune,Manisha Bhel And Panipuri,300.0,2.9,80,Snacks,"Kothrud, Kothrud, Pune",1
8612,453436,Chennai,Highway Inn Smart,600.0,2.9,80,"Indian,Chinese,Snacks","Arumbakkam, Arumbakkam, Chennai",1
8613,453469,Chennai,A1 Chips West Mambalam(T Nagar),380.0,2.9,80,Indian,"Vadapalani, Vadapalani, Chennai",1
8614,454028,Delhi,Delicious Food,300.0,2.9,80,"Fast Food,Chinese","Rajouri Garden, Rajouri Garden, Delhi",1
8615,454287,Hyderabad,Assr Enterprises,500.0,2.9,80,Beverages,"Ameerpet, Ameerpet, Hyderabad",1
8616,454341,Chennai,Rice Junction / Chinthamani Foods Chennai Private,500.0,2.9,80,"Biryani,Indian","Kodambakkam, Kodambakkam, Chennai",1
8617,454349,Mumbai,Mr Chinese,500.0,2.9,80,Chinese,"Chembur, Chembur, Mumbai",1
8618,454498,Chennai,Rajalakshmi Home Cooking,400.0,2.9,80,"Fast Food,Snacks","Arumbakkam, Arumbakkam, Chennai",1
8619,454558,Surat,Mummy Dosa And Fast Food,200.0,2.9,80,South Indian,"Athwa, Athwa, Surat",1
8620,454734,Pune,Sam Mankar Dosa,600.0,2.9,80,"South Indian,Desserts,Beverages","Sinhgad Road, Sinhgad Road, Pune",1
8621,454797,Bangalore,Uttara Karnataka  Foods,400.0,2.9,80,"South Indian,Snacks","Basavanagudi, Basavanagudi, Bangalore",1
8622,454885,Surat,Status Cafe & Restaurant,800.0,2.9,80,"Continental,Chinese,Indian,Desserts","Piplod, Vesu, Surat",1
8623,454889,Bangalore,Suvarna Veg Restaurant,600.0,2.9,80,"Indian,North Indian,Beverages","Vijayanagar, Vijayanagar, Bangalore",1
8624,454972,Hyderabad,Teas N More,300.0,2.9,80,"Beverages,Fast Food,Snacks,Pizzas,Chinese","Himayath Nagar, Himayath Nagar, Hyderabad",1
